# entry,map,zone,area,x,y,z,orientation,wander_distance
32820,0,0,0,-9173.1800,317.4260,80.4488,0.51830,20.0
32820,0,0,0,-9172.0000,-1262.0000,76.0020,4.26400,20.0
32820,0,0,0,-9172.0000,-1251.0000,75.1270,2.19500,20.0
32820,0,0,0,-9170.6800,377.8010,88.3880,5.18362,20.0
32820,0,0,0,-9167.2000,19.3800,78.8030,1.52015,20.0
32820,0,0,0,-9164.8800,-6.6036,79.3901,4.80705,20.0
32820,0,0,0,-9164.2700,16.4855,78.7518,2.44300,20.0
32820,0,0,0,-9163.0000,86.0720,76.8230,4.65700,20.0
32820,0,0,0,-9162.9200,-2.9179,79.6812,0.60909,20.0
32820,0,0,0,-9162.0700,13.6444,78.6699,5.53354,20.0
32820,0,0,0,-9162.0000,84.6310,77.0760,1.63200,20.0
32820,0,0,0,-9159.0000,-591.0000,59.1620,2.71600,20.0
32820,0,0,0,-9159.0000,15.5130,78.5480,0.99600,20.0
32820,0,0,0,-9155.6100,261.7540,80.1009,2.98844,20.0
32820,0,0,0,-9155.0000,-1277.0000,77.2930,4.10500,20.0
32820,0,0,0,-9154.0000,-962.0000,71.2400,4.62900,20.0
32820,0,0,0,-9150.0000,-1243.0000,74.0130,1.41200,20.0
32820,0,0,0,-9145.2600,339.6400,90.6757,0.05274,20.0
32820,0,0,0,-9144.0000,-1065.0000,71.5580,1.58500,20.0
32820,0,0,0,-9143.8100,412.8980,93.7079,5.32893,20.0
32820,0,0,0,-9142.9900,-340.1230,72.6333,0.08181,20.0
32820,0,0,0,-9142.2200,339.8010,91.3411,3.19433,20.0
32820,0,0,0,-9140.7500,332.2160,91.2239,2.34441,20.0
32820,0,0,0,-9136.0000,-1148.0000,70.6160,4.38300,20.0
32820,0,0,0,-9135.0000,-818.0000,70.4270,2.75300,20.0
32820,0,0,0,-9132.0000,-596.0000,57.4460,4.18700,20.0
32820,0,0,0,-9131.8500,358.8360,92.3964,0.97615,20.0
32820,0,0,0,-9130.9100,344.5030,93.7304,0.94248,20.0
32820,0,0,0,-9130.6900,333.9390,93.3105,0.83727,20.0
32820,0,0,0,-9130.6800,347.4710,93.6376,5.67232,20.0
32820,0,0,0,-9130.0000,-984.0000,76.1810,2.05900,20.0
32820,0,0,0,-9129.2800,362.6290,92.3738,4.11774,20.0
32820,0,0,0,-9128.3500,345.3680,94.0594,2.68781,20.0
32820,0,0,0,-9127.9700,347.9310,93.9306,3.87463,20.0
32820,0,0,0,-9127.5600,351.4040,94.2329,2.13741,20.0
32820,0,0,0,-9126.8200,338.2310,93.9283,3.97886,20.0
32820,0,0,0,-9126.1800,394.4170,91.7424,3.92184,20.0
32820,0,0,0,-9125.0200,352.8240,94.2342,2.12170,20.0
32820,0,0,0,-9122.0000,-300.0000,73.4420,5.43500,20.0
32820,0,0,0,-9121.0000,-386.0000,73.3450,0.78500,20.0
32820,0,0,0,-9121.0000,-355.0000,73.5110,0.88200,20.0
32820,0,0,0,-9119.3500,307.9930,93.1764,0.63731,20.0
32820,0,0,0,-9118.9100,350.7460,93.7350,2.14134,20.0
32820,0,0,0,-9118.6500,325.3000,93.3136,1.91986,20.0
32820,0,0,0,-9118.6400,318.1920,93.2070,0.48415,20.0
32820,0,0,0,-9118.4800,348.4560,93.9492,3.78736,20.0
32820,0,0,0,-9118.1800,359.1640,93.2702,1.90179,20.0
32820,0,0,0,-9118.0000,-1080.0000,72.3040,2.05900,20.0
32820,0,0,0,-9118.0000,-1017.0000,72.2870,0.89800,20.0
32820,0,0,0,-9116.7400,329.4170,93.1118,0.92398,20.0
32820,0,0,0,-9116.5200,314.5500,93.0822,4.65069,20.0
32820,0,0,0,-9116.3700,334.7540,93.3562,1.99884,20.0
32820,0,0,0,-9116.3500,342.7580,93.8079,0.63731,20.0
32820,0,0,0,-9115.7800,325.1280,93.2047,4.70174,20.0
32820,0,0,0,-9114.8100,-341.0660,73.2501,1.02225,20.0
32820,0,0,0,-9114.8000,307.0340,93.4531,2.28664,20.0
32820,0,0,0,-9114.7900,338.7650,93.6277,2.91470,20.0
32820,0,0,0,-9114.1000,336.9110,93.4026,4.61927,20.0
32820,0,0,0,-9114.0100,317.9940,93.1465,2.10207,20.0
32820,0,0,0,-9113.5400,-339.1710,73.3014,4.93007,20.0
32820,0,0,0,-9113.3400,310.0460,93.2807,2.96208,20.0
32820,0,0,0,-9113.1300,348.9310,93.5571,4.53288,20.0
32820,0,0,0,-9112.7500,329.2590,93.1734,2.12564,20.0
32820,0,0,0,-9112.4600,341.8450,93.5009,1.93714,20.0
32820,0,0,0,-9111.8300,320.7050,93.1879,2.86784,20.0
32820,0,0,0,-9111.6300,353.6970,93.4015,2.40837,20.0
32820,0,0,0,-9111.6000,-339.9330,73.3671,2.90956,20.0
32820,0,0,0,-9111.3100,333.1460,93.2693,3.15058,20.0
32820,0,0,0,-9110.8300,366.3540,94.0632,2.67934,20.0
32820,0,0,0,-9110.1300,345.4050,93.4552,3.04455,20.0
32820,0,0,0,-9110.0000,-257.0000,75.0050,1.17700,20.0
32820,0,0,0,-9109.0800,365.8840,93.9828,2.40332,20.0
32820,0,0,0,-9107.0000,-1217.0000,65.1940,0.54000,20.0
32820,0,0,0,-9100.0100,-318.0480,73.2989,0.82590,20.0
32820,0,0,0,-9100.0000,-564.0000,61.5030,5.69500,20.0
32820,0,0,0,-9099.0500,-316.0700,73.2522,4.72462,20.0
32820,0,0,0,-9098.2400,-317.9180,73.3343,2.35350,20.0
32820,0,0,0,-9098.0000,-1101.0000,73.7150,2.16000,20.0
32820,0,0,0,-9095.0000,-12.0000,91.4080,3.81700,20.0
32820,0,0,0,-9093.9500,-363.8950,73.4845,1.58774,20.0
32820,0,0,0,-9093.7900,-350.9750,73.4519,0.33188,20.0
32820,0,0,0,-9093.4600,425.2200,92.1354,4.12178,20.0
32820,0,0,0,-9092.0000,-951.0000,68.8520,6.09000,20.0
32820,0,0,0,-9092.0000,-238.0000,74.3430,0.92100,20.0
32820,0,0,0,-9091.0000,-23.0000,90.1560,3.57600,20.0
32820,0,0,0,-9090.0000,-417.0000,74.6170,0.97500,20.0
32820,0,0,0,-9087.0000,-242.0000,74.1220,2.90100,20.0
32820,0,0,0,-9087.0000,-31.0000,89.0330,2.37000,20.0
32820,0,0,0,-9085.3900,-308.1220,73.3757,4.73482,20.0
32820,0,0,0,-9085.0300,-310.6860,73.4186,1.76288,20.0
32820,0,0,0,-9085.0000,-577.0000,62.1040,1.69000,20.0
32820,0,0,0,-9085.0000,-556.0000,60.2660,5.40700,20.0
32820,0,0,0,-9085.0000,-281.0000,73.9900,4.26200,20.0
32820,0,0,0,-9083.1000,-370.1220,73.4512,2.04719,20.0
32820,0,0,0,-9082.3100,410.9510,92.2809,3.21226,20.0
32820,0,0,0,-9081.0000,-180.0000,74.7650,4.77800,20.0
32820,0,0,0,-9079.0000,-1050.0000,72.2260,1.65400,20.0
32820,0,0,0,-9079.0000,-331.0000,73.4520,2.36700,20.0
32820,0,0,0,-9076.0000,-1218.0000,66.3600,3.29300,20.0
32820,0,0,0,-9072.0000,-348.0000,73.4500,6.17500,20.0
32820,0,0,0,-9068.8300,-382.0970,73.4742,1.12514,20.0
32820,0,0,0,-9067.4000,-299.5520,73.4566,5.35529,20.0
32820,0,0,0,-9067.1800,-379.5900,73.4847,4.20468,20.0
32820,0,0,0,-9065.7300,-284.4060,73.7253,0.33627,20.0
32820,0,0,0,-9065.0000,-547.0000,58.2350,1.24600,20.0
32820,0,0,0,-9065.0000,-312.0000,73.4520,2.84200,20.0
32820,0,0,0,-9064.0000,-48.0000,88.2440,1.51900,20.0
32820,0,0,0,-9064.0000,-283.9490,73.6745,3.43703,20.0
32820,0,0,0,-9063.0000,-39.0000,87.9590,4.57500,20.0
32820,0,0,0,-9060.0000,148.5660,115.2220,1.60600,20.0
32820,0,0,0,-9059.0000,-458.0000,72.4860,1.30500,20.0
32820,0,0,0,-9056.2300,-339.9580,73.4526,1.35290,20.0
32820,0,0,0,-9056.0000,-459.0000,72.5240,1.37300,20.0
32820,0,0,0,-9056.0000,152.6290,115.1160,3.15900,20.0
32820,0,0,0,-9053.1100,-362.4770,73.5042,1.69219,20.0
32820,0,0,0,-9053.0000,-95.0000,88.1900,1.11800,20.0
32820,0,0,0,-9052.0000,-621.0000,53.5770,4.24100,20.0
32820,0,0,0,-9052.0000,-458.0000,72.6510,1.57800,20.0
32820,0,0,0,-9045.3400,-46.7572,88.3206,4.60601,20.0
32820,0,0,0,-9045.0000,-553.0000,55.8500,6.10700,20.0
32820,0,0,0,-9045.0000,-264.0000,74.0780,3.49600,20.0
32820,0,0,0,-9044.5800,-43.6128,88.3693,1.24136,20.0
32820,0,0,0,-9044.0000,-45.0000,88.3600,2.96000,20.0
32820,0,0,0,-9041.0000,-324.0000,73.7020,0.89900,20.0
32820,0,0,0,-9040.3800,-303.1460,74.3207,2.42700,20.0
32820,0,0,0,-9040.0000,-1105.0000,71.3610,4.02300,20.0
32820,0,0,0,-9040.0000,-607.0000,53.2410,1.47800,20.0
32820,0,0,0,-9036.0000,-265.0000,73.5560,5.19600,20.0
32820,0,0,0,-9034.0000,-368.0000,75.4840,4.20500,20.0
32820,0,0,0,-9033.2100,-347.6140,74.1532,0.92564,20.0
32820,0,0,0,-9031.9400,-346.1490,74.2100,4.03346,20.0
32820,0,0,0,-9031.0000,10.0830,87.8840,4.48600,20.0
32820,0,0,0,-9029.0000,-422.0000,69.3920,3.73700,20.0
32820,0,0,0,-9027.2600,-326.1740,73.7017,1.51626,20.0
32820,0,0,0,-9016.1600,-310.5950,73.9234,0.27187,20.0
32820,0,0,0,-9016.0000,-149.0000,83.2210,5.73700,20.0
32820,0,0,0,-9013.0000,-845.0000,70.4530,3.00300,20.0
32820,0,0,0,-9012.0000,-981.0000,69.4940,5.28600,20.0
32820,0,0,0,-9012.0000,-409.0000,70.7710,3.89600,20.0
32820,0,0,0,-9012.0000,-376.0000,74.2710,5.45300,20.0
32820,0,0,0,-9012.0000,-362.0000,75.3780,1.61800,20.0
32820,0,0,0,-9011.0000,-1231.0000,74.0860,0.22200,20.0
32820,0,0,0,-9011.0000,-867.0000,69.4900,1.78800,20.0
32820,0,0,0,-9003.0000,-148.0000,80.3810,0.10000,20.0
32820,0,0,0,-9002.9100,-297.7980,71.1119,1.96551,20.0
32820,0,0,0,-9001.0000,-826.0000,69.8840,2.00000,20.0
32820,0,0,0,-9001.0000,-404.0000,71.2920,6.25900,20.0
32820,0,0,0,-9000.0000,-414.0000,69.8840,3.92100,20.0
32820,0,0,0,-8996.0000,-818.0000,69.7150,2.02300,20.0
32820,0,0,0,-8990.0000,-771.0000,73.3860,5.56800,20.0
32820,0,0,0,-8989.0000,-1174.0000,65.4300,1.62300,20.0
32820,0,0,0,-8987.0000,-855.0000,69.4900,4.98100,20.0
32820,0,0,0,-8984.0000,-1199.0000,71.8070,1.11300,20.0
32820,0,0,0,-8984.0000,-1170.0000,65.0870,2.68800,20.0
32820,0,0,0,-8980.0000,-208.0000,73.7290,0.10000,20.0
32820,0,0,0,-8978.0000,-339.0000,73.7120,5.34600,20.0
32820,0,0,0,-8974.0000,-57.0000,91.5820,1.17100,20.0
32820,0,0,0,-8971.0000,-359.0000,73.4010,2.80600,20.0
32820,0,0,0,-8967.0000,-203.0000,75.6440,2.31800,20.0
32820,0,0,0,-8962.2600,-174.9740,79.7247,2.96330,20.0
32820,0,0,0,-8962.0000,-406.0000,68.4040,3.04200,20.0
32820,0,0,0,-8961.0000,-447.0000,66.7720,4.47500,20.0
32820,0,0,0,-8960.0000,-807.0000,69.7730,1.66500,20.0
32820,0,0,0,-8960.0000,-228.0000,77.5930,4.21700,20.0
32820,0,0,0,-8959.0000,-792.0000,69.9740,1.39300,20.0
32820,0,0,0,-8958.3300,-432.8960,64.6510,1.27326,20.0
32820,0,0,0,-8956.0000,-43.0000,91.4140,1.31100,20.0
32820,0,0,0,-8955.0000,-373.0000,72.2050,2.90500,20.0
32820,0,0,0,-8952.0000,-1145.0000,66.5070,6.15700,20.0
32820,0,0,0,-8952.0000,-404.0000,68.7050,3.01400,20.0
32820,0,0,0,-8951.0000,-790.0000,69.1170,0.20500,20.0
32820,0,0,0,-8951.0000,-418.0000,65.9200,0.18700,20.0
32820,0,0,0,-8950.5600,-429.5280,65.1177,2.42386,20.0
32820,0,0,0,-8949.0000,-78.0000,89.2660,2.86000,20.0
32820,0,0,0,-8948.0000,-773.0000,68.7700,4.14000,20.0
32820,0,0,0,-8947.9700,-182.6040,79.8355,5.84689,20.0
32820,0,0,0,-8937.0000,-378.0000,71.1400,1.23200,20.0
32820,0,0,0,-8935.0000,-52.0000,90.2400,0.22300,20.0
32820,0,0,0,-8934.0000,-167.0000,80.8420,5.97700,20.0
32820,0,0,0,-8933.4200,-236.9620,79.4718,3.64650,20.0
32820,0,0,0,-8932.9000,-136.3320,83.1518,1.60830,20.0
32820,0,0,0,-8932.7200,-163.0660,80.9754,5.81801,20.0
32820,0,0,0,-8931.0000,78.5470,154.0170,5.00800,20.0
32820,0,0,0,-8929.0000,-734.0000,70.5190,5.78600,20.0
32820,0,0,0,-8929.0000,-63.0000,89.9390,5.16800,20.0
32820,0,0,0,-8928.0000,-202.0000,80.6820,2.20400,20.0
32820,0,0,0,-8927.0000,-196.0000,80.7710,2.55300,20.0
32820,0,0,0,-8924.0000,-438.0000,67.9110,0.27700,20.0
32820,0,0,0,-8921.0000,-1201.0000,74.5870,3.28319,20.0
32820,0,0,0,-8918.0000,-403.0000,67.7550,0.63000,20.0
32820,0,0,0,-8918.0000,-208.0000,82.3090,6.28200,20.0
32820,0,0,0,-8917.0000,-36.0000,91.8440,0.74900,20.0
32820,0,0,0,-8915.0000,-438.0000,69.6360,1.03500,20.0
32820,0,0,0,-8915.0000,-215.0000,82.3000,1.20400,20.0
32820,0,0,0,-8914.3600,-134.5890,80.4957,2.23039,20.0
32820,0,0,0,-8914.0000,-810.0000,68.9280,3.61100,20.0
32820,0,0,0,-8910.0000,-278.0000,78.2670,4.53400,20.0
32820,0,0,0,-8910.0000,-262.0000,79.2140,4.58700,20.0
32820,0,0,0,-8910.0000,-105.0000,81.8480,4.41100,20.0
32820,0,0,0,-8908.1300,-108.8900,81.8481,4.28817,20.0
32820,0,0,0,-8906.0000,-891.0000,73.5010,3.25400,20.0
32820,0,0,0,-8903.0000,-286.0000,77.5970,3.89900,20.0
32820,0,0,0,-8903.0000,-163.0000,82.0220,2.04200,20.0
32820,0,0,0,-8902.0000,-182.0000,113.2400,0.87300,20.0
32820,0,0,0,-8901.5600,-112.6970,81.8482,3.18871,20.0
32820,0,0,0,-8901.0000,-362.0000,71.7070,5.72900,20.0
32820,0,0,0,-8901.0000,-80.0000,84.3840,0.10000,20.0
32820,0,0,0,-8898.0000,-120.0000,82.0160,3.31500,20.0
32820,0,0,0,-8898.0000,-19.0000,92.5530,1.28300,20.0
32820,0,0,0,-8897.4700,-115.4570,81.8380,3.76358,20.0
32820,0,0,0,-8896.0000,-769.0000,69.5660,5.63700,20.0
32820,0,0,0,-8893.0000,-1205.0000,76.7790,4.96900,20.0
32820,0,0,0,-8892.0000,-47.0000,86.9540,4.21500,20.0
32820,0,0,0,-8890.0000,-919.0000,75.5000,2.69600,20.0
32820,0,0,0,-8889.0000,-755.0000,69.4260,1.79900,20.0
32820,0,0,0,-8889.0000,-393.0000,67.4400,2.89600,20.0
32820,0,0,0,-8887.9900,-274.4520,80.4154,4.88438,20.0
32820,0,0,0,-8887.0000,-779.0000,69.7130,0.85500,20.0
32820,0,0,0,-8886.0000,-1023.0000,72.8190,4.91900,20.0
32820,0,0,0,-8885.0000,6.2500,94.5170,4.71200,20.0
32820,0,0,0,-8883.0000,-60.0000,85.6810,5.15200,20.0
32820,0,0,0,-8883.0000,-33.0000,88.5570,5.21000,20.0
32820,0,0,0,-8882.0000,6.8960,93.9460,0.41200,20.0
32820,0,0,0,-8879.0000,-955.0000,75.2240,6.10100,20.0
32820,0,0,0,-8877.0000,-1107.0000,75.2000,1.91400,20.0
32820,0,0,0,-8877.0000,-1083.0000,74.6820,1.34400,20.0
32820,0,0,0,-8876.0000,-186.0000,81.9380,1.48200,20.0
32820,0,0,0,-8875.0000,13.9380,92.9750,1.12100,20.0
32820,0,0,0,-8874.0000,-923.0000,75.9370,2.91300,20.0
32820,0,0,0,-8874.0000,-78.0000,83.1120,5.15200,20.0
32820,0,0,0,-8869.2200,-163.2370,80.9719,0.95993,20.0
32820,0,0,0,-8869.0000,-374.0000,71.8150,5.45300,20.0
32820,0,0,0,-8865.0000,-217.0000,80.9560,4.36800,20.0
32820,0,0,0,-8860.0000,-813.0000,70.4580,0.66300,20.0
32820,0,0,0,-8856.3000,-252.6660,81.1253,5.68549,20.0
32820,0,0,0,-8856.0000,-81.0000,84.2450,0.97000,20.0
32820,0,0,0,-8855.0000,-1139.0000,76.6150,1.99800,20.0
32820,0,0,0,-8854.0000,-938.0000,76.2420,4.37100,20.0
32820,0,0,0,-8854.0000,-823.0000,71.8780,4.80500,20.0
32820,0,0,0,-8854.0000,-192.0000,81.9330,3.32000,20.0
32820,0,0,0,-8853.0000,-835.0000,73.0250,1.41300,20.0
32820,0,0,0,-8853.0000,-776.0000,70.5160,5.55000,20.0
32820,0,0,0,-8852.6900,-373.8340,70.5940,2.33229,20.0
32820,0,0,0,-8851.0000,-919.0000,75.9950,1.98500,20.0
32820,0,0,0,-8851.0000,-223.0000,81.5620,4.96900,20.0
32820,0,0,0,-8851.0000,-188.0000,89.3130,2.37000,20.0
32820,0,0,0,-8850.0000,-287.0000,78.7410,0.00000,20.0
32820,0,0,0,-8849.0000,-918.0000,76.0150,2.36500,20.0
32820,0,0,0,-8848.0000,-812.0000,70.7120,4.20600,20.0
32820,0,0,0,-8848.0000,-105.0000,81.9200,3.97500,20.0
32820,0,0,0,-8844.0000,-1125.0000,76.1070,5.95000,20.0
32820,0,0,0,-8843.0000,-981.0000,74.5770,1.56800,20.0
32820,0,0,0,-8842.5100,-270.1360,81.1989,1.18472,20.0
32820,0,0,0,-8838.0000,-854.0000,74.6840,0.63900,20.0
32820,0,0,0,-8837.0000,-999.0000,74.0770,6.01800,20.0
32820,0,0,0,-8836.4800,-240.2950,82.7459,5.43024,20.0
32820,0,0,0,-8835.0000,-61.0000,86.6240,0.92400,20.0
32820,0,0,0,-8834.0000,-881.0000,74.4280,2.02500,20.0
32820,0,0,0,-8828.0000,-867.0000,74.5930,3.22900,20.0
32820,0,0,0,-8824.0000,-142.0000,80.8390,5.91200,20.0
32820,0,0,0,-8821.0000,-843.0000,74.5010,2.85600,20.0
32820,0,0,0,-8821.0000,-122.0000,80.8650,3.50000,20.0
32820,0,0,0,-8818.0000,97.7230,164.6600,4.41300,20.0
32820,0,0,0,-8812.0000,-169.0000,81.3090,5.20900,20.0
32820,0,0,0,-8811.0000,-1017.0000,75.7550,4.58100,20.0
32820,0,0,0,-8811.0000,-244.0000,82.1420,2.68200,20.0
32820,0,0,0,-8809.0000,-213.0000,81.9730,0.10000,20.0
32820,0,0,0,-8809.0000,-61.0000,91.3620,0.55700,20.0
32820,0,0,0,-8808.0000,-96.0000,83.6490,5.90100,20.0
32820,0,0,0,-8803.0000,-81.0000,86.3740,3.09200,20.0
32820,0,0,0,-8799.0000,-1097.0000,76.2100,1.40800,20.0
32820,0,0,0,-8798.0000,-99.0000,83.2590,2.09200,20.0
32820,0,0,0,-8797.0000,-173.0000,81.6550,0.00000,20.0
32820,0,0,0,-8796.0000,-211.0000,82.8070,2.33900,20.0
32820,0,0,0,-8795.0000,-108.0000,83.0730,1.50400,20.0
32820,0,0,0,-8791.0000,-129.0000,82.5130,4.16000,20.0
32820,0,0,0,-8790.0000,-124.0000,82.9940,4.28319,20.0
32820,0,0,0,-8790.0000,-121.0000,82.9800,2.56800,20.0
32820,0,0,0,-8787.0000,-935.0000,74.0190,3.32400,20.0
32820,0,0,0,-8787.0000,-252.0000,82.6610,2.23400,20.0
32820,0,0,0,-8785.2200,-107.8640,83.2028,0.12374,20.0
32820,0,0,0,-8785.0000,-278.0000,78.7360,0.99600,20.0
32820,0,0,0,-8782.0000,-203.0000,84.0050,0.10000,20.0
32820,0,0,0,-8781.0300,-131.1080,82.3968,0.89736,20.0
32820,0,0,0,-8780.0000,-59.0000,92.0940,0.06600,20.0
32820,0,0,0,-8779.0000,-250.0000,82.7020,2.75200,20.0
32820,0,0,0,-8779.0000,-171.0000,82.0040,0.97000,20.0
32820,0,0,0,-8776.2500,-110.3240,83.5460,3.32031,20.0
32820,0,0,0,-8775.7300,-181.9100,82.5802,3.23282,20.0
32820,0,0,0,-8773.0000,-127.0000,83.3950,3.13400,20.0
32820,0,0,0,-8772.0000,-151.0000,81.3200,0.72100,20.0
32820,0,0,0,-8770.1600,-164.6810,82.4780,0.24830,20.0
32820,0,0,0,-8770.0000,-158.0000,81.9920,4.02300,20.0
32820,0,0,0,-8770.0000,-118.0000,83.4950,0.00000,20.0
32820,0,0,0,-8770.0000,-102.0000,87.1250,5.64700,20.0
32820,0,0,0,-8769.0000,-286.0000,77.4860,3.29800,20.0
32820,0,0,0,-8769.0000,-272.0000,78.4330,0.00000,20.0
32820,0,0,0,-8768.2700,-178.2150,83.3675,2.51811,20.0
32820,0,0,0,-8768.0000,-76.0000,90.6890,2.17500,20.0
32820,0,0,0,-8765.0000,-232.0000,85.3050,5.68500,20.0
32820,0,0,0,-8765.0000,-193.0000,85.2660,3.14200,20.0
32820,0,0,0,-8765.0000,-183.0000,84.0880,0.10000,20.0
32820,0,0,0,-8763.0000,-158.0000,82.8280,3.14200,20.0
32820,0,0,0,-8762.0000,-144.0000,81.9330,3.59000,20.0
32820,0,0,0,-8760.5300,-109.3720,85.4350,3.84574,20.0
32820,0,0,0,-8756.4900,-174.0420,84.9656,3.31921,20.0
32820,0,0,0,-8756.0000,-186.0000,84.9900,4.42200,20.0
32820,0,0,0,-8756.0000,-89.0000,91.7700,2.77100,20.0
32820,0,0,0,-8755.0000,-129.0000,83.0290,2.39600,20.0
32820,0,0,0,-8753.0000,-203.0000,86.3160,0.10000,20.0
32820,0,0,0,-8744.0000,-177.0000,85.5590,3.14200,20.0
32820,0,0,0,-8743.0000,-120.0000,85.7320,1.07700,20.0
32820,0,0,0,-8742.0000,-163.0000,84.9810,0.10000,20.0
32820,0,0,0,-8741.0000,-192.0000,86.0900,0.94700,20.0
32820,0,0,0,-8741.0000,-97.0000,89.2300,2.36300,20.0
32820,0,0,0,-8737.0000,-58.0000,91.3410,2.59600,20.0
32820,0,0,0,-8735.0000,-103.0000,87.0460,3.14200,20.0
32820,0,0,0,-8724.0000,-139.0000,86.9190,4.18400,20.0
32820,0,0,0,-8723.0000,-208.0000,89.6480,3.22900,20.0
32820,0,0,0,-8717.0000,-105.0000,87.4230,3.69500,20.0
32820,0,0,0,-8710.0000,-80.0000,90.0940,0.10000,20.0
32820,0,0,0,-8708.0000,-188.0000,99.2050,5.37300,20.0
32820,0,0,0,-8698.0000,-74.0000,89.9320,0.10000,20.0
32820,0,0,0,-8691.0000,-122.0000,88.3430,2.09800,20.0
32820,0,0,0,-8686.0700,-108.5690,89.1135,2.78625,20.0
32820,0,0,0,-8685.0000,-185.0000,91.2460,0.43000,20.0
32820,0,0,0,-8682.0000,-100.0000,89.5360,2.68400,20.0
32820,0,0,0,-8680.0000,-191.0000,91.4090,6.18100,20.0
32820,0,0,0,-8676.0000,-203.0000,94.6270,4.42200,20.0
32820,0,0,0,-8670.1900,-121.6590,92.0285,2.88129,20.0
32820,0,0,0,-8669.9500,-127.2860,92.3917,2.34329,20.0
32820,0,0,0,-8666.9600,-117.1970,92.3837,3.99341,20.0
32820,0,0,0,-8656.8800,-124.5370,90.8129,3.17155,20.0
32820,0,0,0,-8647.6900,-133.3630,87.7432,2.11912,20.0
32820,0,0,0,-8644.9500,-115.9420,88.0407,3.95727,20.0
32820,0,0,0,-8635.7300,-111.0350,86.8433,3.64311,20.0
32820,0,0,0,-8633.8600,-149.1270,86.0851,2.02487,20.0
32820,0,0,0,-8631.6200,-143.5870,86.3522,3.12050,20.0
32820,0,0,0,-8617.6300,-139.1720,87.0543,4.94263,20.0
32820,0,0,0,-8613.2100,-165.7970,85.7466,2.33118,20.0
32820,0,0,0,-8600.2600,-139.1860,87.8080,3.41110,20.0
32820,0,0,0,-8597.5600,-168.0660,86.7534,3.37969,20.0
32820,0,0,0,-8586.4100,-147.8820,89.9644,2.23300,20.0
32820,0,0,0,-8583.0300,-173.1710,90.9283,1.62904,20.0
32820,0,0,0,-8565.0400,-218.2990,85.4327,0.39911,20.0
32820,0,0,0,-8563.1600,-203.5760,84.3093,4.56800,20.0
32820,0,0,0,-8561.6900,-148.6300,88.3487,3.41111,20.0
32820,0,0,0,-8557.3500,-209.4020,84.2385,3.19120,20.0
32820,0,0,0,-8556.0000,-217.4740,84.9810,2.05473,20.0
32820,0,0,0,-8551.8800,-202.8720,85.5260,5.97622,20.0
32820,0,0,0,-8545.5800,-159.8980,87.1807,1.57720,20.0
32820,0,0,0,-8539.2400,-174.3480,85.1864,2.13876,20.0
32820,0,0,0,-8533.5600,-195.2780,83.5968,1.74214,20.0
32820,0,0,0,-8217.0000,-499.0000,197.3790,2.14500,20.0
32820,0,0,0,-8208.0000,-485.0000,193.7390,5.35400,20.0
32820,0,0,0,-8205.0000,-483.0000,193.8230,2.67800,20.0
32820,0,0,0,-8184.0000,-577.0000,200.6440,4.47100,20.0
32820,0,0,0,-8177.0000,-594.0000,200.1670,0.81100,20.0
32820,0,0,0,1541.5200,603.2000,45.2370,0.10500,20.0
32820,0,0,0,1543.7000,505.5590,45.3860,3.14200,20.0
32820,0,0,0,1579.2400,508.4780,43.5260,5.30600,20.0
32820,0,0,0,1583.1800,612.7090,51.5150,0.36100,20.0
32820,0,0,0,1599.2600,631.1940,65.4460,3.24900,20.0
32820,0,0,0,1602.3300,665.0190,84.6330,0.19800,20.0
32820,0,0,0,1602.5800,535.4600,38.7240,4.26200,20.0
32820,0,0,0,1603.0100,586.2530,37.5790,4.24500,20.0
32820,0,0,0,1611.4800,600.1230,44.2230,1.54100,20.0
32820,0,0,0,1615.3300,517.1250,39.6140,2.91100,20.0
32820,0,0,0,1625.7900,535.6960,35.5410,4.30700,20.0
32820,0,0,0,1633.9800,510.3430,41.3960,0.05400,20.0
32820,0,0,0,1638.4900,-373.0000,45.0130,0.67900,20.0
32820,0,0,0,1638.7600,-463.0000,45.6350,1.42500,20.0
32820,0,0,0,1640.6200,-588.0000,44.9930,1.37200,20.0
32820,0,0,0,1651.8800,684.5050,77.9460,1.91800,20.0
32820,0,0,0,1651.9300,-611.0000,47.7820,1.72600,20.0
32820,0,0,0,1652.6100,-478.0000,45.6970,3.06500,20.0
32820,0,0,0,1653.0600,1609.5800,149.4140,4.17314,20.0
32820,0,0,0,1655.1500,-354.0000,44.9980,1.00600,20.0
32820,0,0,0,1655.8800,-728.0000,58.9250,1.35500,20.0
32820,0,0,0,1657.8100,1712.5000,147.3930,6.28308,20.0
32820,0,0,0,1660.9900,623.4520,51.5400,5.32600,20.0
32820,0,0,0,1669.6500,-719.0000,58.3020,0.80600,20.0
32820,0,0,0,1673.1500,-733.0000,59.0670,1.19100,20.0
32820,0,0,0,1676.1000,583.9300,35.8810,5.87500,20.0
32820,0,0,0,1676.2900,-514.0000,44.0810,0.22100,20.0
32820,0,0,0,1678.9900,1667.8600,135.8550,3.76991,20.0
32820,0,0,0,1680.3600,1459.7800,131.9260,5.12536,20.0
32820,0,0,0,1681.8600,1582.6700,127.1970,5.19291,20.0
32820,0,0,0,1682.2900,1331.3400,129.1350,5.97211,20.0
32820,0,0,0,1684.2500,-722.0000,57.9700,0.64600,20.0
