# kind,quest_id,creature_entry,display_id,x,y,z,orientation
objective,6321,0,0,474,1534,0,0
objective,6322,0,0,1567,266,0,0
objective,6323,0,0,1610,283,0,0
objective,6324,0,0,500,1626,0,0
objective,6341,0,0,8641,841,0,0
objective,6342,0,0,6400,533,0,0
objective,6343,0,0,8694,950,0,0
objective,6344,0,0,8694,950,0,0
objective,6361,0,0,-437,-2596,0,0
objective,6362,0,0,-1239,39,0,0
objective,6363,0,0,-1197,26,0,0
objective,6364,0,0,-350,-2567,0,0
objective,6365,0,0,-437,-2596,0,0
objective,6381,0,0,761,1400,0,0
objective,6382,0,0,2311,-2555,0,0
objective,6383,0,0,2311,-2555,0,0
objective,6384,0,0,1634,-4439,0,0
objective,6385,0,0,1676,-4313,0,0
objective,6386,0,0,-404,-2709,0,0
objective,6387,0,0,-5425,-2930,0,0
objective,6388,0,0,-4821,-1152,0,0
objective,6391,0,0,-4708,-1121,0,0
objective,6392,0,0,-5351,-3022,0,0
objective,6393,0,0,585,1450,0,0
objective,6394,0,0,-88,-4275,0,0
objective,6395,0,0,1877,1625,0,0
objective,6401,0,0,1016,928,0,0
objective,6421,0,0,-49,247,0,0
objective,6442,0,0,4118,1214,0,0
objective,6461,0,0,583,281,0,0
objective,6462,0,0,3361,-770,0,0
objective,6481,0,0,2,430,0,0
objective,6482,0,0,2331,-2574,0,0
objective,6503,0,0,2016,-2767,0,0
objective,6523,0,0,-45,-295,0,0
objective,6541,0,0,1246,-2253,0,0
objective,6542,0,0,1246,-2253,0,0
objective,6543,0,0,1246,-2253,0,0
objective,6544,0,0,2272,-2511,0,0
objective,6545,0,0,3358,995,0,0
objective,6546,0,0,2838,-3761,0,0
objective,6547,0,0,2051,-2397,0,0
objective,6548,0,0,193,-907,0,0
objective,6561,0,0,-1088,-225,0,0
objective,6562,0,0,3355,1033,0,0
objective,6563,0,0,4257,741,0,0
objective,6564,0,0,3355,1033,0,0
objective,6565,0,0,3355,1033,0,0
objective,6629,0,0,113,-351,0,0
objective,6641,0,0,3358,995,0,0
objective,6661,0,0,-42,-35,0,0
objective,6662,0,0,-4838,-1318,0,0
objective,6710,0,0,0,-1595,0,0
objective,6711,0,0,0,-1595,0,0
objective,6721,0,0,9812,929,0,0
objective,6722,0,0,9812,929,0,0
objective,6846,0,0,-258,-418,0,0
objective,6901,0,0,-271,-147,0,0
objective,6961,0,0,1627,-4417,0,0
objective,6962,0,0,1627,-4417,0,0
objective,6964,0,0,1938,-4223,0,0
objective,6981,0,0,-602,-2260,0,0
objective,7021,0,0,1627,-4417,0,0
objective,7022,0,0,-4915,-976,0,0
objective,7023,0,0,-4915,-976,0,0
objective,7024,0,0,1627,-4417,0,0
objective,7025,0,0,-4915,-976,0,0
objective,7061,0,0,-1210,-113,0,0
objective,7062,0,0,-4632,-1327,0,0
objective,7063,0,0,-4866,-1023,0,0
objective,7383,0,0,9737,956,0,0
objective,7521,0,0,-6158,1781,0,0
objective,7522,0,0,-6158,1781,0,0
objective,7788,0,0,1448,-1867,0,0
objective,7789,0,0,1044,-2099,0,0
objective,7790,0,0,1235,1598,0,0
objective,7791,0,0,-8942,786,0,0
objective,7792,0,0,-4087,-11738,0,0
objective,7802,0,0,-4736,-1055,0,0
objective,7807,0,0,-4824,-1299,0,0
objective,7810,0,0,-13184,333,0,0
objective,7813,0,0,1691,186,0,0
objective,7820,0,0,-1147,67,0,0
objective,7826,0,0,1795,-4573,0,0
objective,7833,0,0,1452,-4209,0,0
objective,7838,0,0,-13184,333,0,0
objective,7881,0,0,-9580,23,0,0
objective,7882,0,0,-9580,23,0,0
objective,7883,0,0,-9580,23,0,0
objective,7889,0,0,-9558,130,0,0
objective,7890,0,0,-9558,130,0,0
objective,7891,0,0,-9558,130,0,0
objective,7894,0,0,-9576,88,0,0
objective,7895,0,0,-9576,88,0,0
objective,7896,0,0,-9576,88,0,0
objective,7899,0,0,-9549,141,0,0
objective,7900,0,0,-9549,141,0,0
objective,7901,0,0,-9549,141,0,0
objective,7904,0,0,-9534,95,0,0
objective,7905,0,0,-9534,95,0,0
objective,7907,0,0,-9561,104,0,0
objective,7908,0,0,-13184,333,0,0
objective,7921,0,0,1448,-1867,0,0
objective,7925,0,0,1044,-2099,0,0
objective,7926,0,0,-9534,95,0,0
objective,7927,0,0,-9561,104,0,0
objective,7928,0,0,-9561,104,0,0
objective,7929,0,0,-9561,104,0,0
objective,7930,0,0,-9534,95,0,0
objective,7931,0,0,-9534,95,0,0
objective,7934,0,0,-9534,95,0,0
objective,7937,0,0,-9430,-1410,0,0
objective,7944,0,0,-732,-2219,0,0
objective,7945,0,0,-2381,250,0,0
objective,7946,0,0,-9566,31,0,0
objective,8021,0,0,-8871,640,0,0
objective,8022,0,0,9949,2495,0,0
objective,8023,0,0,-4900,-965,0,0
objective,8024,0,0,1588,244,0,0
objective,8025,0,0,1596,-4406,0,0
objective,8026,0,0,-1264,49,0,0
objective,8155,0,0,-1220,-2518,0,0
objective,8158,0,0,-1220,-2518,0,0
objective,8162,0,0,-848,-3511,0,0
objective,8165,0,0,-848,-3511,0,0
objective,8168,0,0,990,1008,0,0
objective,8171,0,0,990,1008,0,0
objective,8193,0,0,-14438,474,0,0
objective,8194,0,0,-14436,473,0,0
objective,8221,0,0,-14439,476,0,0
objective,8224,0,0,-14439,476,0,0
objective,8225,0,0,-14439,476,0,0
objective,8226,0,0,-14439,476,0,0
objective,8266,0,0,1448,-1867,0,0
objective,8267,0,0,1448,-1867,0,0
objective,8268,0,0,1044,-2099,0,0
objective,8269,0,0,1044,-2099,0,0
objective,8274,0,0,-9688,1522,0,0
objective,8289,0,0,1448,-1867,0,0
objective,8290,0,0,1448,-1867,0,0
objective,8295,0,0,1044,-2099,0,0
objective,8296,0,0,1044,-2099,0,0
objective,8311,0,0,-8595,741,0,0
objective,8312,0,0,2061,-4683,0,0
objective,8325,0,0,10319,-6383,0,0
objective,8326,0,0,10293,-6514,0,0
objective,8327,0,0,10302,-6229,0,0
objective,8328,0,0,10337,-6419,0,0
objective,8329,0,0,10367,-6432,0,0
objective,8330,0,0,10093,-6218,0,0
objective,8334,0,0,10219,-6548,0,0
objective,8335,0,0,10206,-6097,0,0
objective,8336,0,0,10319,-6383,0,0
objective,8337,0,0,10214,-6378,0,0
objective,8338,0,0,10082,-6041,0,0
objective,8344,0,0,10206,-6097,0,0
objective,8345,0,0,10406,-5946,0,0
objective,8346,0,0,10419,-6320,0,0
objective,8347,0,0,9984,-6478,0,0
objective,8350,0,0,9477,-6859,0,0
objective,8353,0,0,-4841,-857,0,0
objective,8354,0,0,1635,223,0,0
objective,8355,0,0,-4588,-1001,0,0
objective,8356,0,0,-8868,674,0,0
objective,8357,0,0,10128,2225,0,0
objective,8358,0,0,-809,-4930,0,0
objective,8359,0,0,1634,-4439,0,0
objective,8360,0,0,-1300,38,0,0
objective,8368,0,0,1316,357,0,0
objective,8370,0,0,1316,357,0,0
objective,8372,0,0,-8767,408,0,0
objective,8374,0,0,-8767,408,0,0
objective,8384,0,0,-8767,408,0,0
objective,8386,0,0,-8767,408,0,0
objective,8389,0,0,1316,357,0,0
objective,8390,0,0,1316,357,0,0
objective,8399,0,0,-8767,408,0,0
objective,8404,0,0,-8767,408,0,0
objective,8426,0,0,1316,357,0,0
objective,8431,0,0,1316,357,0,0
objective,8463,0,0,9780,-6863,0,0
objective,8468,0,0,9805,-6705,0,0
objective,8472,0,0,9755,-6575,0,0
objective,8473,0,0,8117,-6550,0,0
objective,8474,0,0,8272,-6206,0,0
objective,8475,0,0,8999,-7033,0,0
objective,8476,0,0,8329,-7956,0,0
objective,8477,0,0,8668,-7940,0,0
objective,8478,0,0,8986,-7419,0,0
objective,8479,0,0,8425,-7566,0,0
objective,8480,0,0,8811,-6194,0,0
objective,8482,0,0,9005,-6194,0,0
objective,8483,0,0,9292,-6683,0,0
objective,8486,0,0,9081,-6286,0,0
objective,8487,0,0,8718,-7137,0,0
objective,8488,0,0,8711,-7161,0,0
objective,8489,0,0,9156,-6295,0,0
objective,8490,0,0,8236,-6664,0,0
objective,8491,0,0,8718,-6284,0,0
objective,8492,0,0,-4924,-1223,0,0
objective,8493,0,0,-4924,-1223,0,0
objective,8494,0,0,-4914,-1227,0,0
objective,8495,0,0,-4914,-1227,0,0
objective,8499,0,0,-4930,-1219,0,0
objective,8500,0,0,-4930,-1219,0,0
objective,8503,0,0,-4952,-1274,0,0
objective,8504,0,0,-4952,-1274,0,0
objective,8505,0,0,-4945,-1282,0,0
objective,8506,0,0,-4945,-1282,0,0
objective,8509,0,0,-4948,-1274,0,0
objective,8510,0,0,-4948,-1274,0,0
objective,8511,0,0,-4972,-1169,0,0
objective,8512,0,0,-4972,-1169,0,0
objective,8513,0,0,-4966,-1176,0,0
objective,8514,0,0,-4966,-1176,0,0
objective,8515,0,0,-4969,-1180,0,0
objective,8516,0,0,-4969,-1180,0,0
objective,8517,0,0,-4972,-1152,0,0
objective,8518,0,0,-4972,-1152,0,0
objective,8520,0,0,-4979,-1150,0,0
objective,8521,0,0,-4979,-1150,0,0
objective,8522,0,0,-4980,-1142,0,0
objective,8523,0,0,-4980,-1142,0,0
objective,8524,0,0,-4938,-1275,0,0
objective,8525,0,0,-4938,-1275,0,0
objective,8526,0,0,-4940,-1278,0,0
objective,8527,0,0,-4940,-1278,0,0
objective,8528,0,0,-4934,-1279,0,0
objective,8529,0,0,-4934,-1279,0,0
objective,8530,0,0,1631,-4118,0,0
objective,8531,0,0,1631,-4118,0,0
objective,8532,0,0,1650,-4124,0,0
objective,8533,0,0,1650,-4124,0,0
objective,8542,0,0,1666,-4117,0,0
objective,8543,0,0,1666,-4117,0,0
objective,8545,0,0,1656,-4119,0,0
objective,8546,0,0,1656,-4119,0,0
objective,8547,0,0,9516,-6799,0,0
objective,8549,0,0,1615,-4146,0,0
objective,8550,0,0,1615,-4146,0,0
objective,8563,0,0,10338,-6405,0,0
objective,8564,0,0,10372,-6429,0,0
objective,8565,0,0,-8767,408,0,0
objective,8566,0,0,1316,357,0,0
objective,8567,0,0,-8767,408,0,0
objective,8568,0,0,1316,357,0,0
objective,8569,0,0,-8767,408,0,0
objective,8570,0,0,1316,357,0,0
objective,8580,0,0,1626,-4149,0,0
objective,8581,0,0,1626,-4149,0,0
objective,8582,0,0,1633,-4142,0,0
objective,8583,0,0,1633,-4142,0,0
objective,8588,0,0,1588,-4180,0,0
objective,8589,0,0,1588,-4180,0,0
objective,8590,0,0,1593,-4159,0,0
objective,8591,0,0,1593,-4159,0,0
objective,8600,0,0,1596,-4174,0,0
objective,8601,0,0,1596,-4174,0,0
objective,8604,0,0,1580,-4116,0,0
objective,8605,0,0,1580,-4116,0,0
objective,8607,0,0,1571,-4119,0,0
objective,8608,0,0,1571,-4119,0,0
objective,8609,0,0,1565,-4124,0,0
objective,8610,0,0,1565,-4124,0,0
objective,8611,0,0,1643,-4085,0,0
objective,8612,0,0,1643,-4085,0,0
objective,8613,0,0,1630,-4089,0,0
objective,8614,0,0,1630,-4089,0,0
objective,8615,0,0,1634,-4085,0,0
objective,8616,0,0,1634,-4085,0,0
objective,8617,0,0,-4981,-1218,0,0
objective,8618,0,0,-4981,-1218,0,0
objective,8619,0,0,597,-189,0,0
objective,8635,0,0,-140,-364,0,0
objective,8636,0,0,-7939,-2675,0,0
objective,8642,0,0,-5344,-2913,0,0
objective,8643,0,0,233,-3500,0,0
objective,8644,0,0,68,-538,0,0
objective,8645,0,0,515,1561,0,0
objective,8646,0,0,-8762,1093,0,0
objective,8647,0,0,-11792,-3182,0,0
objective,8648,0,0,1633,234,0,0
objective,8649,0,0,-9413,154,0,0
objective,8650,0,0,2238,-5340,0,0
objective,8651,0,0,-7277,-798,0,0
objective,8652,0,0,2215,238,0,0
objective,8653,0,0,-5572,-504,0,0
objective,8654,0,0,-6233,1733,0,0
objective,8670,0,0,269,-4777,0,0
objective,8671,0,0,-9580,-2724,0,0
objective,8672,0,0,-9580,-2724,0,0
objective,8673,0,0,-2103,-439,0,0
objective,8674,0,0,-14425,532,0,0
objective,8675,0,0,-10499,1034,0,0
objective,8677,0,0,1957,-4258,0,0
objective,8678,0,0,-1013,-245,0,0
objective,8679,0,0,-4123,110,0,0
objective,8680,0,0,-870,-3726,0,0
objective,8681,0,0,-7845,-1330,0,0
objective,8682,0,0,-5436,-2432,0,0
objective,8683,0,0,-7501,-2155,0,0
objective,8684,0,0,-7156,-3770,0,0
objective,8685,0,0,-3807,1094,0,0
objective,8686,0,0,-2298,-1948,0,0
objective,8688,0,0,1854,-3721,0,0
objective,8713,0,0,-415,5,0,0
objective,8714,0,0,1261,-2558,0,0
objective,8715,0,0,9768,895,0,0
objective,8716,0,0,-11954,-1169,0,0
objective,8717,0,0,-460,-2586,0,0
objective,8718,0,0,10137,2584,0,0
objective,8719,0,0,-6833,832,0,0
objective,8720,0,0,2465,-6955,0,0
objective,8721,0,0,-415,5,0,0
objective,8722,0,0,1996,-2420,0,0
objective,8723,0,0,5101,-527,0,0
objective,8724,0,0,-6227,-3918,0,0
objective,8725,0,0,2793,-350,0,0
objective,8726,0,0,6467,-4265,0,0
objective,8744,0,0,-4916,-981,0,0
objective,8767,0,0,-4915,-978,0,0
objective,8768,0,0,-4919,-981,0,0
objective,8788,0,0,-4915,-978,0,0
objective,8792,0,0,1582,-4185,0,0
objective,8793,0,0,1582,-4185,0,0
objective,8794,0,0,1582,-4185,0,0
objective,8795,0,0,-4977,-1172,0,0
objective,8796,0,0,-4977,-1172,0,0
objective,8797,0,0,-4977,-1172,0,0
objective,8803,0,0,-4917,-982,0,0
objective,8811,0,0,-4935,-1198,0,0
objective,8812,0,0,-4953,-1177,0,0
objective,8813,0,0,-4975,-1197,0,0
objective,8814,0,0,-4935,-1214,0,0
objective,8815,0,0,1585,-4113,0,0
objective,8816,0,0,1618,-4102,0,0
objective,8817,0,0,1660,-4107,0,0
objective,8818,0,0,1604,-4143,0,0
objective,8819,0,0,-4935,-1198,0,0
objective,8820,0,0,-4953,-1177,0,0
objective,8821,0,0,-4975,-1197,0,0
objective,8822,0,0,-4935,-1214,0,0
objective,8823,0,0,1585,-4113,0,0
objective,8824,0,0,1618,-4102,0,0
objective,8825,0,0,1604,-4143,0,0
objective,8826,0,0,1660,-4107,0,0
objective,8827,0,0,-4915,-976,0,0
objective,8828,0,0,1627,-4417,0,0
objective,8830,0,0,9966,2534,0,0
objective,8831,0,0,9966,2534,0,0
objective,8832,0,0,1588,279,0,0
objective,8833,0,0,1588,279,0,0
objective,8834,0,0,-4814,-1056,0,0
objective,8835,0,0,-4814,-1056,0,0
objective,8836,0,0,-8859,638,0,0
objective,8837,0,0,-8859,638,0,0
objective,8838,0,0,-4812,-1265,0,0
objective,8839,0,0,-4812,-1265,0,0
objective,8840,0,0,1912,-4277,0,0
objective,8841,0,0,1912,-4277,0,0
objective,8842,0,0,-1246,74,0,0
objective,8843,0,0,-1246,74,0,0
objective,8844,0,0,1945,-4330,0,0
objective,8845,0,0,1945,-4330,0,0
objective,8846,0,0,-4977,-1172,0,0
objective,8847,0,0,-4977,-1172,0,0
objective,8851,0,0,1582,-4185,0,0
objective,8852,0,0,1582,-4185,0,0
objective,8856,0,0,-6868,730,0,0
objective,8860,0,0,-8868,674,0,0
objective,8861,0,0,-1300,38,0,0
objective,8862,0,0,7949,-2620,0,0
objective,8863,0,0,7949,-2620,0,0
objective,8864,0,0,7949,-2620,0,0
objective,8865,0,0,7949,-2620,0,0
objective,8866,0,0,-4659,-944,0,0
objective,8867,0,0,-8756,1069,0,0
objective,8870,0,0,-8756,1069,0,0
objective,8871,0,0,-8756,1069,0,0
objective,8872,0,0,-8756,1069,0,0
objective,8873,0,0,-8756,1069,0,0
objective,8874,0,0,-8756,1069,0,0
objective,8875,0,0,-8756,1069,0,0
objective,8883,0,0,7949,-2620,0,0
objective,8884,0,0,9084,-5884,0,0
objective,8885,0,0,8620,-5668,0,0
objective,8886,0,0,8887,-5780,0,0
objective,8887,0,0,9084,-5884,0,0
objective,8888,0,0,9186,-7827,0,0
objective,8889,0,0,9336,-7884,0,0
objective,8890,0,0,9026,-7458,0,0
objective,8891,0,0,9026,-7458,0,0
objective,8892,0,0,8824,-6197,0,0
objective,8894,0,0,9485,-7951,0,0
objective,8895,0,0,9297,-6685,0,0
objective,8897,0,0,-8870,651,0,0
objective,8898,0,0,-8870,651,0,0
objective,8899,0,0,-8870,651,0,0
objective,8900,0,0,1588,231,0,0
objective,8901,0,0,1588,231,0,0
objective,8902,0,0,1588,231,0,0
objective,8903,0,0,-8864,647,0,0
objective,8904,0,0,1592,234,0,0
objective,8979,0,0,1443,392,0,0
objective,8980,0,0,1592,234,0,0
objective,8981,0,0,1930,-4137,0,0
objective,8982,0,0,1635,223,0,0
objective,8983,0,0,1691,195,0,0
objective,8984,0,0,101,-1719,0,0
objective,8993,0,0,-8444,335,0,0
objective,9024,0,0,-8858,625,0,0
objective,9025,0,0,-8864,647,0,0
objective,9026,0,0,-8868,674,0,0
objective,9027,0,0,-8700,846,0,0
objective,9028,0,0,101,-1719,0,0
objective,9029,0,0,99,-1720,0,0
objective,9035,0,0,9038,-6698,0,0
objective,9062,0,0,9006,-6671,0,0
objective,9064,0,0,9006,-6671,0,0
objective,9065,0,0,2148,-5252,0,0
objective,9066,0,0,9038,-6698,0,0
objective,9067,0,0,9682,-7364,0,0
objective,9076,0,0,8763,-6103,0,0
objective,9119,0,0,9156,-6295,0,0
objective,9130,0,0,7595,-6782,0,0
objective,9133,0,0,9581,-7054,0,0
objective,9134,0,0,9376,-7165,0,0
objective,9135,0,0,7623,-6846,0,0
objective,9138,0,0,8016,-7415,0,0
objective,9139,0,0,7918,-6286,0,0
objective,9140,0,0,7217,-5979,0,0
objective,9143,0,0,8055,-7865,0,0
objective,9144,0,0,8120,-6900,0,0
objective,9145,0,0,7933,-7574,0,0
objective,9146,0,0,7615,-7671,0,0
objective,9147,0,0,7452,-6483,0,0
objective,9148,0,0,7644,-6803,0,0
objective,9149,0,0,7514,-6045,0,0
objective,9150,0,0,7550,-6482,0,0
objective,9151,0,0,7199,-7094,0,0
objective,9152,0,0,7683,-6391,0,0
objective,9155,0,0,7567,-6647,0,0
objective,9156,0,0,7204,-6623,0,0
objective,9157,0,0,7793,-7716,0,0
objective,9158,0,0,7416,-7749,0,0
objective,9159,0,0,7579,-7915,0,0
objective,9160,0,0,7946,-6579,0,0
objective,9161,0,0,7880,-7911,0,0
objective,9162,0,0,7549,-7658,0,0
objective,9163,0,0,7683,-5697,0,0
objective,9164,0,0,6640,-6344,0,0
objective,9166,0,0,7483,-7273,0,0
objective,9167,0,0,6479,-6374,0,0
objective,9168,0,0,6311,-6459,0,0
objective,9169,0,0,6834,-7203,0,0
objective,9170,0,0,6521,-6516,0,0
objective,9171,0,0,7050,-6419,0,0
objective,9172,0,0,7192,-7101,0,0
objective,9173,0,0,6986,-5747,0,0
objective,9174,0,0,7946,-7637,0,0
objective,9175,0,0,6984,-5851,0,0
objective,9176,0,0,7172,-6616,0,0
objective,9177,0,0,1290,316,0,0
objective,9180,0,0,1290,316,0,0
objective,9189,0,0,526,1627,0,0
objective,9192,0,0,7293,-6321,0,0
objective,9193,0,0,7631,-7459,0,0
objective,9199,0,0,7697,-7541,0,0
objective,9207,0,0,7249,-6331,0,0
objective,9212,0,0,7615,-7671,0,0
objective,9214,0,0,7405,-7990,0,0
objective,9215,0,0,6519,-7438,0,0
objective,9216,0,0,7567,-6647,0,0
objective,9217,0,0,7567,-6647,0,0
objective,9218,0,0,6987,-6583,0,0
objective,9219,0,0,7578,-6898,0,0
objective,9220,0,0,6311,-6459,0,0
objective,9231,0,0,2241,-5317,0,0
objective,9247,0,0,2242,-5317,0,0
objective,9252,0,0,8757,-7153,0,0
objective,9253,0,0,8236,-6664,0,0
objective,9254,0,0,8711,-7161,0,0
objective,9255,0,0,8718,-6656,0,0
objective,9256,0,0,8716,-6622,0,0
objective,9258,0,0,8414,-6165,0,0
objective,9260,0,0,-9255,229,0,0
objective,9261,0,0,-9255,229,0,0
objective,9262,0,0,-9255,229,0,0
objective,9263,0,0,-9255,229,0,0
objective,9264,0,0,-9255,229,0,0
objective,9265,0,0,-9255,229,0,0
objective,9267,0,0,-945,-3580,0,0
objective,9273,0,0,-9029,-108,0,0
objective,9274,0,0,7816,-7743,0,0
objective,9275,0,0,6798,-7432,0,0
objective,9276,0,0,7405,-7990,0,0
objective,9277,0,0,6813,-7437,0,0
objective,9278,0,0,-4173,-12499,0,0
objective,9279,0,0,-4039,-13774,0,0
objective,9280,0,0,-4456,-13613,0,0
objective,9281,0,0,7050,-6419,0,0
objective,9282,0,0,7549,-7658,0,0
objective,9283,0,0,-3966,-13833,0,0
objective,9287,0,0,-4103,-13744,0,0
objective,9288,0,0,-4143,-13752,0,0
objective,9289,0,0,-4136,-13740,0,0
objective,9290,0,0,-4117,-13740,0,0
objective,9291,0,0,-4118,-13763,0,0
objective,9292,0,0,-8955,523,0,0
objective,9293,0,0,-4219,-13550,0,0
objective,9294,0,0,-4395,-13643,0,0
objective,9296,0,0,-8955,523,0,0
objective,9297,0,0,-8955,523,0,0
objective,9298,0,0,-8955,523,0,0
objective,9303,0,0,-4354,-13834,0,0
objective,9305,0,0,-4482,-14122,0,0
objective,9306,0,0,-4195,-13736,0,0
objective,9307,0,0,-4495,-14105,0,0
objective,9308,0,0,-4195,-13736,0,0
objective,9309,0,0,-4446,-13431,0,0
objective,9310,0,0,1737,240,0,0
objective,9311,0,0,-4579,-13320,0,0
objective,9312,0,0,-4185,-13733,0,0
objective,9313,0,0,-4158,-12483,0,0
objective,9314,0,0,-4128,-12468,0,0
objective,9315,0,0,8022,-7251,0,0
objective,9322,0,0,3883,-5380,0,0
objective,9323,0,0,-11268,-3053,0,0
objective,9324,0,0,-8833,862,0,0
objective,9325,0,0,-8833,862,0,0
objective,9326,0,0,-8833,862,0,0
objective,9327,0,0,7553,-6761,0,0
objective,9328,0,0,9990,-7053,0,0
objective,9329,0,0,7553,-6761,0,0
objective,9330,0,0,1825,224,0,0
objective,9331,0,0,1825,224,0,0
objective,9332,0,0,1825,224,0,0
objective,9339,0,0,1825,224,0,0
objective,9352,0,0,9005,-6194,0,0
objective,9353,0,0,-9027,-110,0,0
objective,9357,0,0,9531,-6860,0,0
objective,9358,0,0,8685,-6799,0,0
objective,9359,0,0,8981,-7458,0,0
objective,9360,0,0,8981,-7458,0,0
objective,9363,0,0,8716,-6622,0,0
objective,9365,0,0,-8833,862,0,0
objective,9367,0,0,-8837,858,0,0
objective,9368,0,0,-1038,293,0,0
objective,9369,0,0,-4456,-13613,0,0
objective,9371,0,0,-4057,-13722,0,0
objective,9388,0,0,1919,-2037,0,0
objective,9389,0,0,-322,-674,0,0
objective,9392,0,0,10385,-6405,0,0
objective,9393,0,0,10385,-6411,0,0
objective,9394,0,0,9500,-7871,0,0
objective,9395,0,0,8627,-6366,0,0
objective,9402,0,0,9191,-7190,0,0
objective,9403,0,0,9252,-7231,0,0
objective,9404,0,0,8619,-7517,0,0
objective,9409,0,0,-4118,-13763,0,0
objective,9411,0,0,2268,-5333,0,0
objective,9412,0,0,2268,-5333,0,0
objective,9413,0,0,-7577,770,0,0
objective,9414,0,0,-7577,770,0,0
objective,9421,0,0,-4127,-13727,0,0
objective,9425,0,0,-44,-936,0,0
objective,9428,0,0,2071,-2413,0,0
objective,9429,0,0,-10551,-1106,0,0
objective,9432,0,0,2762,-312,0,0
objective,9449,0,0,-3886,-13422,0,0
objective,9450,0,0,-3816,-13384,0,0
objective,9451,0,0,-4127,-13727,0,0
objective,9452,0,0,-4266,-12985,0,0
objective,9453,0,0,-4204,-12526,0,0
objective,9454,0,0,-4456,-12382,0,0
objective,9455,0,0,-4385,-11983,0,0
objective,9456,0,0,-4385,-11983,0,0
objective,9458,0,0,-7145,1376,0,0
objective,9459,0,0,2317,-5284,0,0
objective,9460,0,0,7959,-6475,0,0
objective,9461,0,0,-3994,-11414,0,0
objective,9462,0,0,-4162,-12456,0,0
objective,9463,0,0,-4456,-12382,0,0
objective,9464,0,0,-3281,-12923,0,0
objective,9465,0,0,-3125,-12557,0,0
objective,9467,0,0,-5019,-10969,0,0
objective,9468,0,0,-5019,-10969,0,0
objective,9473,0,0,-3850,-12811,0,0
objective,9477,0,0,-7145,1376,0,0
objective,9478,0,0,-7145,1376,0,0
objective,9479,0,0,-7145,1376,0,0
objective,9480,0,0,2317,-5284,0,0
objective,9481,0,0,2317,-5284,0,0
objective,9482,0,0,2317,-5284,0,0
objective,9484,0,0,8981,-7458,0,0
objective,9485,0,0,8981,-7458,0,0
objective,9486,0,0,8981,-7458,0,0
objective,9487,0,0,7831,-7931,0,0
objective,9488,0,0,7050,-6419,0,0
objective,9489,0,0,8860,-6276,0,0
objective,9491,0,0,7644,-7454,0,0
objective,9500,0,0,-3843,-11382,0,0
objective,9501,0,0,-1110,-11129,0,0
objective,9502,0,0,-3843,-11382,0,0
objective,9503,0,0,-1544,-11172,0,0
objective,9504,0,0,-1110,-11129,0,0
objective,9505,0,0,-4700,-12415,0,0
objective,9506,0,0,-4630,-12925,0,0
objective,9507,0,0,-4700,-12415,0,0
objective,9508,0,0,-1649,-10921,0,0
objective,9509,0,0,-3843,-11382,0,0
objective,9512,0,0,-4665,-13002,0,0
objective,9513,0,0,-4915,-12181,0,0
objective,9514,0,0,-4915,-12181,0,0
objective,9515,0,0,-4806,-11520,0,0
objective,9523,0,0,-4940,-11953,0,0
objective,9527,0,0,-4950,-11248,0,0
objective,9528,0,0,-5358,-11175,0,0
objective,9529,0,0,7933,-6739,0,0
objective,9530,0,0,-4508,-12507,0,0
objective,9531,0,0,-5043,-11261,0,0
objective,9532,0,0,8021,-6372,0,0
objective,9537,0,0,-5043,-11261,0,0
objective,9538,0,0,-4178,-12513,0,0
objective,9539,0,0,-3924,-12748,0,0
objective,9540,0,0,-3873,-13124,0,0
objective,9541,0,0,-4636,-13069,0,0
objective,9542,0,0,-4487,-11644,0,0
objective,9544,0,0,-4613,-11663,0,0
objective,9546,0,0,-4624,-11647,0,0
objective,9548,0,0,-1242,-11328,0,0
objective,9549,0,0,-1163,-11665,0,0
objective,9550,0,0,-1669,-12070,0,0
objective,9555,0,0,-3843,-11382,0,0
objective,9557,0,0,-1932,-11858,0,0
objective,9559,0,0,-3353,-12400,0,0
objective,9560,0,0,-3385,-12814,0,0
objective,9561,0,0,-1838,-12071,0,0
objective,9562,0,0,-3103,-11961,0,0
objective,9564,0,0,-3535,-11840,0,0
objective,9565,0,0,-3108,-12559,0,0
objective,9566,0,0,-3353,-12400,0,0
objective,9567,0,0,-2310,-11266,0,0
objective,9568,0,0,-2514,-11415,0,0
objective,9569,0,0,-1401,-11442,0,0
objective,9570,0,0,-3144,-12532,0,0
objective,9571,0,0,-3144,-12532,0,0
objective,9573,0,0,-3177,-12429,0,0
objective,9574,0,0,-2215,-11816,0,0
objective,9576,0,0,-2808,-11685,0,0
objective,9578,0,0,-2090,-11298,0,0
objective,9579,0,0,-2082,-11418,0,0
objective,9580,0,0,-2015,-11547,0,0
objective,9581,0,0,-1916,-11791,0,0
objective,9582,0,0,-3064,-12699,0,0
objective,9584,0,0,-1916,-11791,0,0
objective,9585,0,0,-1916,-11791,0,0
objective,9586,0,0,-4121,-12789,0,0
objective,9591,0,0,-4269,-11485,0,0
objective,9592,0,0,-4269,-11485,0,0
objective,9593,0,0,-4269,-11485,0,0
objective,9594,0,0,-2514,-11415,0,0
objective,9595,0,0,-3148,-11903,0,0
objective,9598,0,0,-4192,-11472,0,0
objective,9599,0,0,-4192,-11472,0,0
objective,9600,0,0,-2445,-12205,0,0
objective,9602,0,0,-4167,-12418,0,0
objective,9603,0,0,-1930,-11957,0,0
